date,trade_date,usd,gbp,eur,jpy
2019-12-27,27-Dec-2019,71.2214,92.5532,79.1859,65.04
2019-12-30,30-Dec-2019,71.3449,93.5536,79.883,65.37
2019-12-31,31-Dec-2019,71.3449,93.5536,79.883,65.37
2020-01-01,01-Jan-2020,71.3717,94.6413,80.0305,65.69
2020-01-02,02-Jan-2020,71.3429,94.2535,79.9392,65.61
2020-01-03,03-Jan-2020,71.6949,93.9891,80.0507,66.32
2020-01-06,06-Jan-2020,72.0919,94.289,80.4531,66.74
2020-01-07,07-Jan-2020,71.7764,94.43,80.2805,66.22
2020-01-08,08-Jan-2020,72.0178,94.5776,80.3166,66.45
2020-01-09,09-Jan-2020,71.4221,93.6525,79.3742,65.36
2020-01-10,10-Jan-2020,71.1136,93.0583,79.002,64.9
2020-01-13,13-Jan-2020,70.8115,92.2598,78.8019,64.59
2020-01-14,14-Jan-2020,70.9242,92.139,78.9892,64.43
2020-01-15,15-Jan-2020,70.8753,92.3756,78.9097,64.47
2020-01-16,16-Jan-2020,70.9065,92.4484,79.0485,64.49
2020-01-17,17-Jan-2020,71.0436,92.9492,79.1374,64.45
2020-01-20,20-Jan-2020,71.057,92.3305,78.8766,64.49
2020-01-21,21-Jan-2020,71.1825,92.6222,78.9907,64.74
2020-01-22,22-Jan-2020,71.2056,93.0135,78.9124,64.71
2020-01-23,23-Jan-2020,71.2437,93.4789,78.9556,65.05
2020-01-24,24-Jan-2020,71.2404,93.5097,78.6902,65.04
2020-01-27,27-Jan-2020,71.3948,93.2473,78.729,65.46
2020-01-28,28-Jan-2020,71.3263,93.0918,78.6211,65.41
2020-01-29,29-Jan-2020,71.1875,92.7174,78.4221,65.24
2020-01-30,30-Jan-2020,71.4772,93.0209,78.7102,65.62
2020-01-31,31-Jan-2020,71.5096,93.6614,78.8169,65.58
2020-02-03,03-Feb-2020,71.5803,94.1954,79.3301,65.96
2020-02-04,04-Feb-2020,71.135,92.6021,78.6857,65.36
2020-02-05,05-Feb-2020,71.2664,92.7746,78.6544,65.12
2020-02-06,06-Feb-2020,71.2558,92.5195,78.3804,64.82
2020-02-07,07-Feb-2020,71.2476,92.2248,78.228,64.79
2020-02-10,10-Feb-2020,71.3046,92.0162,78.1118,64.93
2020-02-11,11-Feb-2020,71.2291,92.0,77.7067,64.8
2020-02-12,12-Feb-2020,71.258,92.3157,77.7373,64.86
2020-02-13,13-Feb-2020,71.4699,92.5626,77.7049,65.09
2020-02-14,14-Feb-2020,71.3865,93.1289,77.3544,65.03
2020-02-17,17-Feb-2020,71.4259,93.1737,77.4162,65.02
2020-02-18,18-Feb-2020,71.4013,92.8193,77.3628,65.04
2020-02-20,20-Feb-2020,71.5899,92.3958,77.2522,64.21
2020-02-24,24-Feb-2020,71.8522,92.9485,77.734,64.4
2020-02-25,25-Feb-2020,71.8598,92.9751,78.0067,64.82
2020-02-26,26-Feb-2020,71.7291,93.1641,77.9796,64.97
2020-02-27,27-Feb-2020,71.6124,92.6273,78.1692,65.06
2020-02-28,28-Feb-2020,72.1895,93.0104,79.4421,66.3
2020-03-02,02-Mar-2020,72.242,92.7404,79.7605,66.73
2020-03-03,03-Mar-2020,72.8733,93.1462,81.2387,67.62
2020-03-04,04-Mar-2020,73.5603,94.2175,81.9937,68.44
2020-03-05,05-Mar-2020,73.2824,94.3682,81.6141,68.27
2020-03-06,06-Mar-2020,73.6629,95.4377,82.693,69.56
2020-03-09,09-Mar-2020,73.9538,96.669,84.333,72.06
2020-03-11,11-Mar-2020,73.8128,95.4675,83.7957,70.64
2020-03-12,12-Mar-2020,74.1694,94.9947,83.758,71.56
2020-03-13,13-Mar-2020,74.0694,93.003,82.9577,70.21
2020-03-16,16-Mar-2020,74.2723,91.6827,82.7027,69.82
2020-03-18,18-Mar-2020,74.1727,89.7594,81.721,69.39
2020-03-19,19-Mar-2020,75.0583,86.6248,82.0317,69.06
2020-03-20,20-Mar-2020,75.0063,87.4203,80.6458,68.19
2020-03-23,23-Mar-2020,75.8814,88.7595,81.5432,69.04
2020-03-24,24-Mar-2020,76.1522,88.5046,82.1119,68.98
2020-03-26,26-Mar-2020,75.2392,89.0185,82.0483,67.98
2020-03-27,27-Mar-2020,74.8434,91.5604,82.6411,68.89
2020-03-30,30-Mar-2020,75.3451,93.3671,83.4588,69.84
2020-03-31,31-Mar-2020,75.3859,93.076,83.0496,69.65
2020-04-03,03-Apr-2020,75.8276,93.8816,82.2168,70.27
2020-04-07,07-Apr-2020,75.8438,93.1685,82.1328,69.68
2020-04-08,08-Apr-2020,76.0867,93.5724,82.4699,69.88
2020-04-09,09-Apr-2020,76.4577,94.542,82.9153,70.18
2020-04-13,13-Apr-2020,76.3617,95.3681,83.5657,70.8
2020-04-15,15-Apr-2020,76.2743,95.9754,83.6012,71.23
2020-04-16,16-Apr-2020,76.7408,95.9853,83.6541,71.22
2020-04-17,17-Apr-2020,76.5444,95.4657,83.0542,71.04
2020-04-20,20-Apr-2020,76.6335,95.4894,83.1719,71.05
2020-04-21,21-Apr-2020,76.6516,95.1354,83.0878,71.31
2020-04-22,22-Apr-2020,76.8084,94.5117,83.3832,71.41
2020-04-23,23-Apr-2020,76.0635,93.9886,82.3129,70.55
2020-04-24,24-Apr-2020,76.4173,94.22,82.2113,71.0
2020-04-27,27-Apr-2020,76.1269,94.7348,82.6241,71.03
2020-04-28,28-Apr-2020,76.371,94.7774,82.5927,71.23
2020-04-29,29-Apr-2020,75.6961,94.3567,82.1202,71.04
2020-04-30,30-Apr-2020,75.115,93.5923,81.617,70.48
2020-05-04,04-May-2020,75.7902,94.2103,82.8351,70.99
2020-05-05,05-May-2020,75.5715,94.217,82.4626,70.84
2020-05-06,06-May-2020,75.6911,94.0967,81.9765,71.16
2020-05-08,08-May-2020,75.4411,93.4967,81.7983,70.93
2020-05-11,11-May-2020,75.6838,93.9867,82.0549,70.78
2020-05-12,12-May-2020,75.7944,93.4024,81.956,70.52
2020-05-13,13-May-2020,75.3885,92.6153,81.8222,70.37
2020-05-14,14-May-2020,75.444,91.9853,81.5037,70.64
2020-05-15,15-May-2020,75.5634,92.2604,81.6548,70.48
2020-05-18,18-May-2020,75.9345,91.9542,82.191,70.84
2020-05-19,19-May-2020,75.6638,92.5853,82.6819,70.44
2020-05-20,20-May-2020,75.6712,92.6432,82.806,70.21
2020-05-21,21-May-2020,75.7785,92.3831,83.0376,70.34
2020-05-22,22-May-2020,75.7868,92.4927,82.8183,70.55
2020-05-26,26-May-2020,75.6404,92.602,82.6417,70.11
2020-05-27,27-May-2020,75.6476,93.2175,82.9173,70.34
2020-05-28,28-May-2020,75.7501,92.9418,83.4812,70.25
2020-05-29,29-May-2020,75.6369,93.3127,83.9146,70.56
2020-06-01,01-Jun-2020,75.4792,93.5308,84.0904,70.16
2020-06-02,02-Jun-2020,75.5871,94.6381,84.1133,70.16
2020-06-03,03-Jun-2020,75.326,94.8651,84.444,69.3
2020-06-04,04-Jun-2020,75.529,94.656,84.6353,69.22
2020-06-05,05-Jun-2020,75.4665,95.4717,85.8416,69.03
2020-06-08,08-Jun-2020,75.6307,96.0258,85.3523,69.05
2020-06-09,09-Jun-2020,75.4931,95.9729,85.1532,69.92
2020-06-10,10-Jun-2020,75.4688,96.2997,85.7034,70.26
2020-06-11,11-Jun-2020,75.7907,96.1046,86.0472,70.77
2020-06-12,12-Jun-2020,75.973,95.5649,85.8692,70.89
2020-06-15,15-Jun-2020,76.1056,94.8418,85.5249,70.96
2020-06-16,16-Jun-2020,75.841,96.0445,85.9602,70.54
2020-06-17,17-Jun-2020,76.2032,95.825,85.977,71.03
2020-06-18,18-Jun-2020,76.1509,95.5816,85.6916,71.21
2020-06-19,19-Jun-2020,76.2144,94.7934,85.4175,71.27
2020-06-22,22-Jun-2020,76.062,94.2074,85.1935,71.13
2020-06-23,23-Jun-2020,75.7549,94.3396,85.3308,70.67
2020-06-24,24-Jun-2020,75.7087,94.7222,85.7007,71.03
2020-06-25,25-Jun-2020,75.6349,93.9184,85.0676,70.57
2020-06-26,26-Jun-2020,75.4757,93.7101,84.6264,70.47
2020-06-29,29-Jun-2020,75.568,93.5829,85.1173,70.57
2020-06-30,30-Jun-2020,75.527,92.6892,84.6658,70.15
2020-07-01,01-Jul-2020,75.5813,93.5838,84.8894,70.19
2020-07-02,02-Jul-2020,75.4876,94.361,85.0695,70.24
2020-07-03,03-Jul-2020,74.7843,93.272,84.0486,69.56
2020-07-06,06-Jul-2020,74.6822,93.3537,84.3167,69.35
2020-07-07,07-Jul-2020,74.8609,93.4868,84.6113,69.6
2020-07-08,08-Jul-2020,75.027,94.1229,84.5399,69.75
2020-07-09,09-Jul-2020,75.0031,94.7779,85.1875,69.95
2020-07-10,10-Jul-2020,75.2865,94.7686,84.7992,70.46
2020-07-13,13-Jul-2020,75.1567,95.1168,85.122,70.3
2020-07-14,14-Jul-2020,75.3935,94.547,85.5364,70.25
2020-07-15,15-Jul-2020,75.3123,94.8433,85.9218,70.24
2020-07-16,16-Jul-2020,75.242,94.4588,85.8025,70.37
2020-07-17,17-Jul-2020,75.1015,94.2539,85.495,70.06
2020-07-20,20-Jul-2020,74.9666,94.0641,85.9357,69.9
2020-07-21,21-Jul-2020,74.7678,94.8719,85.5708,69.67
2020-07-22,22-Jul-2020,74.6848,94.9657,86.0638,69.9
2020-07-23,23-Jul-2020,74.7548,95.285,86.6458,69.79
2020-07-24,24-Jul-2020,74.8672,95.4187,86.9463,70.4
2020-07-27,27-Jul-2020,74.762,95.8937,87.5289,70.79
2020-07-28,28-Jul-2020,74.7458,96.155,87.7212,70.83
2020-07-29,29-Jul-2020,74.7667,96.6709,87.7766,71.22
2020-07-30,30-Jul-2020,74.8412,96.9278,87.9624,71.12
2020-07-31,31-Jul-2020,74.7722,98.1719,88.8737,71.64
2020-08-03,03-Aug-2020,74.9789,97.9754,88.1262,70.78
2020-08-04,04-Aug-2020,75.0894,98.1238,88.3682,70.77
2020-08-05,05-Aug-2020,74.9086,97.9994,88.5305,70.91
2020-08-06,06-Aug-2020,74.8591,98.544,89.0738,71.0
2020-08-07,07-Aug-2020,74.9556,98.3922,88.7829,71.01
2020-08-10,10-Aug-2020,74.878,97.8411,88.3276,70.79
2020-08-11,11-Aug-2020,74.8436,97.7832,87.805,70.49
2020-08-12,12-Aug-2020,74.8286,97.6239,87.7779,70.11
2020-08-13,13-Aug-2020,74.8369,97.8478,88.55,70.17
2020-08-14,14-Aug-2020,74.7721,97.7346,88.3941,69.99
2020-08-16,17-Aug-2020,74.8464,98.0757,88.7908,70.26
2020-08-17,18-Aug-2020,74.819,98.4379,88.9907,70.92
2020-08-18,19-Aug-2020,74.7608,99.1353,89.2828,70.86
2020-08-19,20-Aug-2020,75.0062,98.1271,88.8228,70.7
2020-08-20,21-Aug-2020,74.8755,99.1247,88.8587,70.9
2020-08-23,24-Aug-2020,74.828,98.0569,88.2938,70.7
2020-08-24,25-Aug-2020,74.3952,97.4582,87.8538,70.16
2020-08-25,26-Aug-2020,74.3541,97.7647,87.8761,69.62
2020-08-26,27-Aug-2020,74.3263,98.1464,87.9141,70.09
2020-08-27,28-Aug-2020,73.3528,97.2849,87.0673,69.03
2020-08-30,31-Aug-2020,73.5951,98.1297,87.5742,69.67
2020-08-31,01-Sep-2020,72.8204,97.6895,87.3053,68.92
2020-09-01,02-Sep-2020,73.0126,97.6042,86.8903,68.85
2020-09-02,03-Sep-2020,73.356,97.4681,86.5469,69.01
2020-09-03,04-Sep-2020,73.338,97.3498,86.8513,69.07
2020-09-06,07-Sep-2020,73.2831,96.8431,86.6993,68.95
2020-09-07,08-Sep-2020,73.2831,96.8431,86.6993,68.95
2020-09-08,09-Sep-2020,73.6728,95.4868,86.7527,69.56
2020-09-09,10-Sep-2020,73.3541,95.5075,86.7789,69.14
2020-09-10,11-Sep-2020,73.4737,94.1732,86.9693,69.19
2020-09-13,14-Sep-2020,73.383,94.076,86.9349,69.2
2020-09-14,15-Sep-2020,73.4169,94.4396,87.3181,69.49
2020-09-15,16-Sep-2020,73.7451,95.0756,87.3688,70.0
2020-09-16,17-Sep-2020,73.7021,95.4452,86.7601,70.29
2020-09-17,18-Sep-2020,73.297,95.0633,86.8804,69.93
2020-09-20,21-Sep-2020,73.3164,95.0308,86.9567,70.29
2020-09-21,22-Sep-2020,73.4951,93.9782,86.296,70.25
2020-09-22,23-Sep-2020,73.6273,93.4257,85.9869,70.04
2020-09-23,24-Sep-2020,73.9246,93.865,86.1414,70.2
2020-09-24,25-Sep-2020,73.7297,94.057,86.0411,70.0
2020-09-27,28-Sep-2020,73.5733,93.9477,85.5824,69.83
2020-09-28,29-Sep-2020,73.8521,94.9704,86.1736,69.92
2020-09-29,30-Sep-2020,73.7978,94.7347,86.5688,69.91
2020-09-30,01-Oct-2020,73.3834,94.9899,86.2211,69.55
2020-10-04,05-Oct-2020,73.264,94.6918,85.904,69.38
2020-10-05,06-Oct-2020,73.3684,95.2786,86.4392,69.43
2020-10-06,07-Oct-2020,73.3603,94.6255,86.1622,69.38
2020-10-07,08-Oct-2020,73.2943,94.8804,86.327,69.15
2020-10-08,09-Oct-2020,73.2103,94.7956,86.2061,69.11
2020-10-11,12-Oct-2020,73.1351,95.4491,86.4374,69.34
2020-10-12,13-Oct-2020,73.379,95.7616,86.5447,69.65
2020-10-13,14-Oct-2020,73.4558,94.8118,86.2738,69.65
2020-10-14,15-Oct-2020,73.2677,95.2602,86.0852,69.58
2020-10-15,16-Oct-2020,73.383,94.5613,85.842,69.7
2020-10-18,19-Oct-2020,73.4189,94.9786,85.9667,69.64
2020-10-19,20-Oct-2020,73.3337,94.951,86.3377,69.5
2020-10-20,21-Oct-2020,73.4546,95.3818,87.0564,69.77
2020-10-21,22-Oct-2020,73.6557,96.8342,87.3075,70.39
2020-10-22,23-Oct-2020,73.578,96.0585,86.775,70.26
2020-10-25,26-Oct-2020,73.7331,96.0172,87.2533,70.3
2020-10-26,27-Oct-2020,73.749,96.17,87.264,70.44
2020-10-27,28-Oct-2020,73.765,96.2997,86.9237,70.77
2020-10-28,29-Oct-2020,73.9732,96.3269,86.9654,70.87
2020-11-01,02-Nov-2020,74.322,95.862,86.487,70.96
2020-11-02,03-Nov-2020,74.326,96.0946,86.6557,70.98
2020-11-03,04-Nov-2020,74.6915,97.0432,87.0519,71.18
2020-11-04,05-Nov-2020,74.2677,96.2594,87.1799,71.19
2020-11-05,06-Nov-2020,74.0535,97.2026,87.5159,71.52
2020-11-08,09-Nov-2020,73.9258,97.4041,87.8805,71.41
2020-11-09,10-Nov-2020,74.2116,97.8208,87.7829,70.67
2020-11-10,11-Nov-2020,74.2529,98.4311,87.7704,70.5
2020-11-11,12-Nov-2020,74.45,98.2839,87.6172,70.76
2020-11-12,13-Nov-2020,74.6713,98.0036,88.1515,71.16
2020-11-16,17-Nov-2020,74.5087,98.4623,88.3261,71.29
2020-11-17,18-Nov-2020,74.3629,98.6087,88.2807,71.49
2020-11-18,19-Nov-2020,74.2555,98.2697,87.9764,71.53
2020-11-19,20-Nov-2020,74.1598,98.4956,88.1547,71.47
2020-11-22,23-Nov-2020,74.1409,98.8066,88.0626,71.46
2020-11-23,24-Nov-2020,73.9752,98.6972,87.6917,70.86
2020-11-24,25-Nov-2020,73.9762,98.6936,87.9903,70.77
2020-11-25,26-Nov-2020,73.8262,98.8641,88.0825,70.75
2020-11-26,27-Nov-2020,73.7983,98.7057,88.0222,70.97
2020-11-30,01-Dec-2020,73.5083,98.2448,87.9002,70.44
2020-12-01,02-Dec-2020,73.6501,98.8345,89.9374,70.52
2020-12-02,03-Dec-2020,73.8938,98.932,89.5544,70.74
2020-12-03,04-Dec-2020,73.7413,99.2578,89.6404,70.99
2020-12-06,07-Dec-2020,73.7657,98.9341,89.468,70.84
2020-12-07,08-Dec-2020,73.7613,98.5702,89.4002,70.89
2020-12-08,09-Dec-2020,73.5882,98.5498,89.3689,70.65
2020-12-09,10-Dec-2020,73.6684,98.3959,89.0769,70.53
2020-12-10,11-Dec-2020,73.5914,98.0031,89.4665,70.73
2020-12-13,14-Dec-2020,73.5417,98.008,89.3002,70.7
2020-12-14,15-Dec-2020,73.6532,98.2401,89.5048,70.76
2020-12-15,16-Dec-2020,73.5209,98.9185,89.4068,70.98
2020-12-16,17-Dec-2020,73.4336,99.5427,89.7887,71.07
2020-12-17,18-Dec-2020,73.5146,99.4971,90.0348,71.1
2020-12-20,21-Dec-2020,73.6498,98.3451,89.7521,71.19
2020-12-21,22-Dec-2020,73.8879,99.0684,90.3097,71.45
2020-12-22,23-Dec-2020,73.8132,98.9855,89.9345,71.34
2020-12-23,24-Dec-2020,73.5838,99.7507,89.808,71.05
2020-12-27,28-Dec-2020,73.5886,99.8445,89.9488,71.12
2020-12-28,29-Dec-2020,73.3669,98.9162,89.7928,70.75
2020-12-31,01-Jan-2021,73.0328,99.8018,89.2271,70.7
2021-01-03,04-Jan-2021,73.0115,99.8637,89.4191,70.87
2021-01-04,05-Jan-2021,73.1068,99.4058,89.6979,71.03
2021-01-05,06-Jan-2021,73.139,99.6529,89.999,71.19
2021-01-06,07-Jan-2021,73.133,99.3444,90.0467,70.84
2021-01-07,08-Jan-2021,73.3344,99.5246,89.9446,70.6
2021-01-10,11-Jan-2021,73.4511,99.18,89.4909,70.52
2021-01-11,12-Jan-2021,73.3725,99.3654,89.173,70.4
2021-01-12,13-Jan-2021,73.1546,100.0638,89.3471,70.55
2021-01-14,15-Jan-2021,73.0243,99.8262,88.6447,70.37
2021-01-17,18-Jan-2021,73.22,99.3478,88.4122,70.57
2021-01-18,19-Jan-2021,73.0243,99.8262,88.6447,70.37
2021-01-19,20-Jan-2021,73.1251,99.8874,88.8046,70.48
2021-01-21,22-Jan-2021,73.038,100.0591,88.8624,70.49
2021-01-24,25-Jan-2021,72.9297,100.0255,88.8187,70.32
2021-01-26,27-Jan-2021,72.8176,100.0548,88.5632,70.23
2021-01-27,28-Jan-2021,73.0674,99.8929,88.377,70.07
2021-01-28,29-Jan-2021,72.9519,100.0151,88.301,69.82
2021-01-31,01-Feb-2021,73.0189,100.3586,88.5812,69.75
2021-02-01,02-Feb-2021,72.9805,99.8602,88.1113,69.53
2021-02-02,03-Feb-2021,72.9396,99.5742,87.8168,69.44
2021-02-03,04-Feb-2021,72.9152,99.1739,87.5916,69.33
2021-02-04,05-Feb-2021,72.8986,99.7258,87.1979,69.07
2021-02-07,08-Feb-2021,72.8623,100.0433,87.717,69.05
2021-02-08,09-Feb-2021,72.8883,100.4377,88.0321,69.51
2021-02-09,10-Feb-2021,72.8458,100.6821,88.327,69.66
2021-02-10,11-Feb-2021,72.7772,100.7741,88.2661,69.59
2021-02-11,12-Feb-2021,72.7998,100.4472,88.2877,69.44
2021-02-14,15-Feb-2021,72.5906,100.8835,88.124,69.07
2021-02-15,16-Feb-2021,72.7219,101.3297,88.2587,68.91
2021-02-16,17-Feb-2021,72.8359,101.1482,88.0557,68.77
2021-02-17,18-Feb-2021,72.7327,100.7149,87.6148,68.68
2021-02-21,22-Feb-2021,72.3664,101.4263,87.7177,68.5
2021-02-22,23-Feb-2021,72.3707,101.8048,88.052,68.86
2021-02-23,24-Feb-2021,72.2923,102.376,87.827,69.38
2021-02-25,26-Feb-2021,73.0408,101.8953,88.7967,68.78
2021-02-28,01-Mar-2021,73.2948,102.4915,88.5875,68.78
2021-03-01,02-Mar-2021,73.3507,101.9012,88.2047,68.66
2021-03-02,03-Mar-2021,73.0662,101.8747,88.28,68.37
2021-03-03,04-Mar-2021,72.7126,101.4753,87.6851,67.88
2021-03-04,05-Mar-2021,72.7572,101.0103,86.9885,67.27
2021-03-07,08-Mar-2021,73.0023,100.9247,86.9177,67.33
2021-03-08,09-Mar-2021,73.1181,101.2305,86.7264,66.99
2021-03-09,10-Mar-2021,72.9737,101.0554,86.6227,67.02
2021-03-11,12-Mar-2021,72.6845,101.4739,86.8812,66.77
2021-03-14,15-Mar-2021,72.7097,101.1261,86.7572,66.53
2021-03-15,16-Mar-2021,72.4811,100.5221,86.4844,66.4
2021-03-16,17-Mar-2021,72.5716,100.8673,86.4105,66.52
2021-03-17,18-Mar-2021,72.5248,101.2688,86.8177,66.61
2021-03-18,19-Mar-2021,72.5155,100.943,86.4515,66.64
2021-03-21,22-Mar-2021,72.3772,100.2579,86.0493,66.56
2021-03-22,23-Mar-2021,72.2928,100.0099,86.2169,66.48
2021-03-23,24-Mar-2021,72.6558,99.615,86.023,66.96
2021-03-24,25-Mar-2021,72.6102,99.3675,85.819,66.63
2021-03-25,26-Mar-2021,72.4046,99.6234,85.3129,66.26
2021-03-29,30-Mar-2021,73.0407,100.5598,85.8494,66.34
2021-03-30,31-Mar-2021,73.5047,100.9509,86.099,66.36
2021-04-04,05-Apr-2021,73.433,101.5319,86.296,66.36
2021-04-06,07-Apr-2021,74.1172,102.1898,88.0097,67.49
2021-04-07,08-Apr-2021,74.37,102.3282,88.2836,67.79
2021-04-11,12-Apr-2021,74.8525,102.6128,89.0041,68.34
2021-04-14,15-Apr-2021,75.1699,103.5891,90.0315,69.02
2021-04-15,16-Apr-2021,74.5607,102.4449,89.19,68.49
2021-04-18,19-Apr-2021,74.8847,103.7607,89.61,69.01
2021-04-19,20-Apr-2021,74.7296,104.5771,90.1458,68.95
2021-04-21,22-Apr-2021,74.9404,104.4749,90.2467,69.43
2021-04-22,23-Apr-2021,74.9144,103.8059,90.0876,69.4
2021-04-25,26-Apr-2021,74.7672,103.9528,90.5087,69.34
2021-04-26,27-Apr-2021,74.5993,103.5826,90.0329,68.92
2021-04-27,28-Apr-2021,74.4042,103.2636,89.783,68.28
2021-04-28,29-Apr-2021,74.0573,103.346,89.8276,68.13
2021-05-05,06-May-2021,73.9406,102.7917,88.7849,67.63
2021-05-06,07-May-2021,73.7443,102.5075,88.8997,67.55
2021-05-09,10-May-2021,73.4135,103.2497,89.2498,67.41
2021-05-10,11-May-2021,73.4518,103.6757,89.1514,67.44
2021-05-11,12-May-2021,73.4389,103.7951,89.1171,67.51
2021-05-13,14-May-2021,73.3721,103.0467,88.7568,67.01
2021-05-16,17-May-2021,73.2423,103.2682,88.8864,67.06
2021-05-17,18-May-2021,73.0353,103.5728,88.977,66.95
2021-05-18,19-May-2021,72.967,103.5027,89.3165,66.95
2021-05-19,20-May-2021,73.1168,103.2765,89.1255,67.01
2021-05-20,21-May-2021,73.0233,103.6103,89.3075,67.14
2021-05-23,24-May-2021,72.8961,103.201,88.8565,67.03
2021-05-24,25-May-2021,72.8045,103.3106,89.0666,66.97
2021-05-27,28-May-2021,72.4767,102.7724,88.2307,65.96
2021-05-30,31-May-2021,72.5211,102.8678,88.4216,66.08
2021-05-31,01-Jun-2021,72.7714,103.4906,88.9587,66.48
2021-06-01,02-Jun-2021,73.2088,103.6324,89.4241,66.72
2021-06-02,03-Jun-2021,73.1197,103.4653,89.1407,66.59
2021-06-03,04-Jun-2021,73.0266,102.9636,88.4459,66.25
2021-06-06,07-Jun-2021,72.8087,102.7942,88.5087,66.49
2021-06-07,08-Jun-2021,72.8419,103.1349,88.7209,66.55
2021-06-08,09-Jun-2021,72.9769,103.3878,88.9068,66.69
2021-06-09,10-Jun-2021,72.9947,103.0121,88.8418,66.67
2021-06-10,11-Jun-2021,72.9844,103.5079,88.9831,66.7
2021-06-13,14-Jun-2021,73.1893,103.2316,88.5483,66.7
2021-06-14,15-Jun-2021,73.2765,103.421,88.9205,66.58
2021-06-15,16-Jun-2021,73.3703,103.3841,88.9825,66.63
2021-06-16,17-Jun-2021,73.731,103.1212,88.3646,66.6
2021-06-17,18-Jun-2021,74.1442,103.012,88.2583,67.35
2021-06-20,21-Jun-2021,74.1522,102.4541,88.0839,67.45
2021-06-21,22-Jun-2021,74.13,103.0684,88.2271,67.13
2021-06-22,23-Jun-2021,74.3737,103.7188,88.6966,67.1
2021-06-23,24-Jun-2021,74.2362,103.6417,88.5791,66.97
2021-06-24,25-Jun-2021,74.179,103.3002,88.5677,66.92
2021-06-27,28-Jun-2021,74.2023,103.1204,88.4996,67.03
2021-06-28,29-Jun-2021,74.2183,102.9141,88.4504,67.1
2021-06-29,30-Jun-2021,74.3456,102.9478,88.5035,67.28
2021-07-06,07-Jul-2021,74.7438,103.2302,88.401,67.52
2021-07-07,08-Jul-2021,74.6979,102.8754,88.1231,67.77
2021-07-08,09-Jul-2021,74.6446,102.7478,88.2857,67.79
2021-07-11,12-Jul-2021,74.466,103.3906,88.3082,67.57
2021-07-12,13-Jul-2021,74.4884,103.4093,88.3522,67.49
2021-07-13,14-Jul-2021,74.5708,103.2294,87.9488,67.51
2021-07-14,15-Jul-2021,74.5187,103.2998,88.2227,67.84
2021-07-15,16-Jul-2021,74.6232,103.1402,88.1081,67.84
2021-07-18,19-Jul-2021,74.7902,102.8425,88.2719,68.02
2021-07-19,20-Jul-2021,74.8596,102.2313,88.2031,68.36
2021-07-21,22-Jul-2021,74.3679,102.1076,87.7219,67.51
2021-07-22,23-Jul-2021,74.4262,102.3787,87.6076,67.49
2021-07-25,26-Jul-2021,74.4578,102.3393,87.7019,67.51
2021-07-26,27-Jul-2021,74.416,102.7948,87.7791,67.53
2021-07-27,28-Jul-2021,74.435,103.3009,87.9678,67.77
2021-07-28,29-Jul-2021,74.2822,103.5108,88.0769,67.66
2021-07-29,30-Jul-2021,74.3871,103.7269,88.3882,67.89
2021-08-01,02-Aug-2021,74.4035,103.4531,88.3224,67.85
2021-08-02,03-Aug-2021,74.2957,103.2106,88.2207,68.08
2021-08-03,04-Aug-2021,74.1493,103.2816,88.0241,67.95
2021-08-04,05-Aug-2021,74.2644,103.0904,87.881,67.69
2021-08-05,06-Aug-2021,74.1888,103.2787,87.7327,67.55
2021-08-08,09-Aug-2021,74.2261,103.0036,87.3166,67.39
2021-08-09,10-Aug-2021,74.3855,102.9927,87.3201,67.39
2021-08-10,11-Aug-2021,74.4276,102.9091,87.1686,67.22
2021-08-11,12-Aug-2021,74.2816,103.0068,87.1997,67.28
2021-08-12,13-Aug-2021,74.2971,102.5691,87.1931,67.3
2021-08-16,17-Aug-2021,74.2856,102.6152,87.403,67.95
2021-08-17,18-Aug-2021,74.3002,102.1212,87.0833,67.8
2021-08-19,20-Aug-2021,74.4275,101.3613,86.9417,67.87
2021-08-22,23-Aug-2021,74.2765,101.4454,87.0105,67.55
2021-08-23,24-Aug-2021,74.1379,101.8833,87.0735,67.51
2021-08-24,25-Aug-2021,74.2992,101.9306,87.2436,67.73
2021-08-25,26-Aug-2021,74.2578,102.0639,87.345,67.49
2021-08-26,27-Aug-2021,74.1332,101.5674,87.1984,67.4
2021-08-29,30-Aug-2021,73.5007,101.2085,86.7347,66.96
2021-08-30,31-Aug-2021,73.1536,100.951,86.5324,66.6
2021-08-31,01-Sep-2021,72.9589,100.3448,86.0682,66.18
2021-09-01,02-Sep-2021,72.9771,100.5756,86.4195,66.36
2021-09-02,03-Sep-2021,73.0651,101.0929,86.7911,66.4
2021-09-05,06-Sep-2021,73.0589,101.1802,86.7448,66.54
2021-09-06,07-Sep-2021,73.2814,101.3448,86.9914,66.69
2021-09-07,08-Sep-2021,73.6519,101.3769,87.1533,66.69
2021-09-08,09-Sep-2021,73.6887,101.49,87.1266,66.94
2021-09-12,13-Sep-2021,73.635,101.769,86.797,66.89
2021-09-13,14-Sep-2021,73.6214,101.9759,86.994,66.9
2021-09-14,15-Sep-2021,73.6712,101.8121,86.9738,67.25
2021-09-15,16-Sep-2021,73.4311,101.5209,86.681,67.18
2021-09-16,17-Sep-2021,73.4927,101.3812,86.521,66.89
2021-09-19,20-Sep-2021,73.6459,100.9199,86.2757,67.04
2021-09-20,21-Sep-2021,73.5907,100.6721,86.367,67.16
2021-09-21,22-Sep-2021,73.8026,100.7602,86.5262,67.36
